path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_01.png.json	syn53399426	case5072_01.png.json	syn53399427	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_02.png.json	syn53399426	case5072_02.png.json	syn53399428	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_03.png.json	syn53399426	case5072_03.png.json	syn53399429	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_04.png.json	syn53399426	case5072_04.png.json	syn53399430	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_05.png.json	syn53399426	case5072_05.png.json	syn53399431	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_06.png.json	syn53399426	case5072_06.png.json	syn53399432	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_07.png.json	syn53399426	case5072_07.png.json	syn53399433	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_08.png.json	syn53399426	case5072_08.png.json	syn53399434	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_09.png.json	syn53399426	case5072_09.png.json	syn53399435	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_10.png.json	syn53399426	case5072_10.png.json	syn53399436	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_11.png.json	syn53399426	case5072_11.png.json	syn53399437	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_12.png.json	syn53399426	case5072_12.png.json	syn53399438	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_13.png.json	syn53399426	case5072_13.png.json	syn53399439	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_14.png.json	syn53399426	case5072_14.png.json	syn53399440	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_15.png.json	syn53399426	case5072_15.png.json	syn53399441	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_16.png.json	syn53399426	case5072_16.png.json	syn53399442	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_17.png.json	syn53399426	case5072_17.png.json	syn53399443	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_18.png.json	syn53399426	case5072_18.png.json	syn53399444	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_19.png.json	syn53399426	case5072_19.png.json	syn53399445	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_20.png.json	syn53399426	case5072_20.png.json	syn53399446	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_21.png.json	syn53399426	case5072_21.png.json	syn53399447	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_22.png.json	syn53399426	case5072_22.png.json	syn53399448	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_23.png.json	syn53399426	case5072_23.png.json	syn53399449	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_24.png.json	syn53399426	case5072_24.png.json	syn53399450	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_25.png.json	syn53399426	case5072_25.png.json	syn53399451	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_26.png.json	syn53399426	case5072_26.png.json	syn53399452	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_27.png.json	syn53399426	case5072_27.png.json	syn53399453	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_28.png.json	syn53399426	case5072_28.png.json	syn53399454	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_29.png.json	syn53399426	case5072_29.png.json	syn53399455	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_30.png.json	syn53399426	case5072_30.png.json	syn53399456	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_31.png.json	syn53399426	case5072_31.png.json	syn53399457	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_32.png.json	syn53399426	case5072_32.png.json	syn53399458	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_33.png.json	syn53399426	case5072_33.png.json	syn53399459	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_34.png.json	syn53399426	case5072_34.png.json	syn53399460	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_35.png.json	syn53399426	case5072_35.png.json	syn53399461	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_36.png.json	syn53399426	case5072_36.png.json	syn53399462	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_37.png.json	syn53399426	case5072_37.png.json	syn53399463	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_38.png.json	syn53399426	case5072_38.png.json	syn53399464	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_39.png.json	syn53399426	case5072_39.png.json	syn53399465	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5072/ann/case5072_40.png.json	syn53399426	case5072_40.png.json	syn53399466	True	application/json				
